lpa_name,borough,actual_completion_date,development_type
Bromley,Bromley,14/12/2017,New Build
Barnet,Barnet,01/01/2017,New Build
Westminster,Westminster,31/03/2017,Conversion
Bexley,Bexley,26/07/2017,New Build
Hammersmith & Fulham,Hammersmith and Fulham,12/12/2017,Conversion
Newham,Newham,09/10/2017,Conversion
Sutton,Sutton,31/03/2017,New Build
Sutton,Sutton,31/03/2017,New Build
Barnet,Barnet,09/03/2017,Conversion
Bromley,Bromley,01/03/2017,New Build
Lambeth,Lambeth,18/05/2017,Conversion
Croydon,Croydon,06/11/2017,New Build
Kingston,Kingston upon Thames,04/08/2017,New Build
Ealing,Ealing,11/09/2017,New Build
Lambeth,Lambeth,01/04/2017,New Build
Enfield,Enfield,15/05/2017,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,Conversion
Southwark,Southwark,06/10/2017,Conversion
Sutton,Sutton,31/03/2017,New Build
Enfield,Enfield,31/01/2017,New Build
Croydon,Croydon,08/02/2017,Conversion
Barnet,Barnet,01/08/2017,New Build
Hammersmith & Fulham,Hammersmith and Fulham,05/01/2017,New Build
Southwark,Southwark,10/05/2017,Conversion
Croydon,Croydon,12/12/2017,New Build
Kingston,Kingston upon Thames,03/05/2017,New Build
Lambeth,Lambeth,20/10/2017,New Build
Bromley,Bromley,21/07/2017,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,Conversion
Barnet,Barnet,06/04/2017,New Build
Newham,Newham,20/02/2017,Conversion
Newham,Newham,04/01/2017,Conversion
Bexley,Bexley,15/05/2017,New Build
Westminster,Westminster,04/03/2017,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,Conversion
Croydon,Croydon,04/10/2017,Conversion
Newham,Newham,31/03/2017,New Build
Hammersmith & Fulham,Hammersmith and Fulham,16/01/2017,Conversion
Southwark,Southwark,01/05/2017,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,Conversion
Lambeth,Lambeth,09/06/2017,New Build
Southwark,Southwark,03/04/2017,New Build
Barnet,Barnet,01/08/2017,Conversion
Westminster,Westminster,31/05/2017,Conversion
Southwark,Southwark,12/06/2017,Conversion
Barnet,Barnet,01/03/2017,New Build
Sutton,Sutton,01/12/2017,New Build
Kingston,Kingston upon Thames,14/12/2017,New Build
Newham,Newham,31/03/2017,New Build
Southwark,Southwark,16/10/2017,Conversion
Croydon,Croydon,28/03/2017,Conversion
Lambeth,Lambeth,01/03/2017,Conversion
Croydon,Croydon,10/10/2017,Conversion
Enfield,Enfield,18/04/2017,New Build
Lambeth,Lambeth,12/08/2017,New Build
Southwark,Southwark,09/10/2017,New Build
Westminster,Westminster,01/12/2017,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,Conversion
Barnet,Barnet,09/03/2017,Conversion
Barnet,Barnet,01/03/2017,New Build
Croydon,Croydon,28/03/2017,New Build
Barnet,Barnet,04/05/2017,Conversion
Richmond,Richmond upon Thames,01/04/2017,New Build
Croydon,Croydon,31/03/2017,New Build
Southwark,Southwark,30/11/2017,New Build
Lambeth,Lambeth,13/09/2017,New Build
Barnet,Barnet,22/05/2017,New Build
Barnet,Barnet,28/09/2017,Conversion
Newham,Newham,03/05/2017,Conversion
Kingston,Kingston upon Thames,11/09/2017,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,Conversion
Enfield,Enfield,26/01/2017,Conversion
Barnet,Barnet,20/04/2017,Conversion
Croydon,Croydon,20/07/2017,New Build
Lambeth,Lambeth,20/02/2017,New Build
Croydon,Croydon,27/03/2017,New Build
Westminster,Westminster,24/10/2017,Conversion
Croydon,Croydon,20/02/2017,Conversion
Westminster,Westminster,03/05/2017,Conversion
Croydon,Croydon,28/03/2017,New Build
Southwark,Southwark,03/03/2017,New Build
Westminster,Westminster,01/02/2017,New Build
Sutton,Sutton,31/03/2017,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,Conversion
Bexley,Bexley,30/08/2017,New Build
Westminster,Westminster,19/06/2017,Conversion
Croydon,Croydon,09/10/2017,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,Conversion
Barnet,Barnet,24/03/2017,Conversion
Westminster,Westminster,21/04/2017,New Build
Barnet,Barnet,09/03/2017,New Build
Lambeth,Lambeth,21/07/2017,Conversion
Croydon,Croydon,21/11/2017,New Build
Bromley,Bromley,13/03/2017,Conversion
Bromley,Bromley,01/09/2017,Conversion
Lambeth,Lambeth,01/06/2017,New Build
Barnet,Barnet,21/06/2017,New Build
Barnet,Barnet,31/10/2017,Conversion
Enfield,Enfield,20/01/2017,Conversion
Kingston,Kingston upon Thames,17/11/2017,New Build
Westminster,Westminster,30/04/2017,Conversion
Newham,Newham,31/03/2017,New Build
Ealing,Ealing,20/06/2017,Conversion
Richmond,Richmond upon Thames,01/04/2017,New Build
Newham,Newham,31/03/2017,New Build
Barnet,Barnet,01/02/2017,New Build
Kingston,Kingston upon Thames,01/07/2017,New Build
Richmond,Richmond upon Thames,15/09/2017,New Build
Bromley,Bromley,01/04/2017,New Build
Kingston,Kingston upon Thames,10/02/2017,New Build
Lambeth,Lambeth,25/01/2017,Conversion
Enfield,Enfield,03/02/2017,Conversion
Ealing,Ealing,30/06/2017,Conversion
Enfield,Enfield,12/01/2017,Conversion
Newham,Newham,20/03/2017,Conversion
Kingston,Kingston upon Thames,06/10/2017,Conversion
Newham,Newham,31/03/2017,New Build
Barnet,Barnet,12/09/2017,Conversion
Barnet,Barnet,01/12/2017,New Build
Westminster,Westminster,23/02/2017,Conversion
Bromley,Bromley,19/05/2017,New Build
Croydon,Croydon,20/02/2017,New Build
Bromley,Bromley,01/03/2017,Conversion
Southwark,Southwark,01/11/2017,New Build
Ealing,Ealing,01/11/2017,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,Conversion
Barnet,Barnet,12/01/2017,Conversion
Croydon,Croydon,27/03/2017,New Build
Barnet,Barnet,30/08/2017,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,15/03/2017,Conversion
Barnet,Barnet,20/12/2017,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,16/01/2017,Conversion
Newham,Newham,13/12/2017,Conversion
Croydon,Croydon,03/07/2017,New Build
Croydon,Croydon,28/03/2017,New Build
Westminster,Westminster,10/05/2017,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,Conversion
Ealing,Ealing,15/04/2017,New Build
Westminster,Westminster,13/12/2017,New Build
Hammersmith & Fulham,Hammersmith and Fulham,27/03/2017,Conversion
Kingston,Kingston upon Thames,22/02/2017,New Build
Lambeth,Lambeth,01/06/2017,New Build
Ealing,Ealing,01/10/2017,New Build
Croydon,Croydon,31/03/2017,New Build
Enfield,Enfield,13/11/2017,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,Conversion
Richmond,Richmond upon Thames,23/06/2017,New Build
Enfield,Enfield,09/02/2017,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,Conversion
Kingston,Kingston upon Thames,01/07/2017,New Build
Croydon,Croydon,14/03/2017,Conversion
Southwark,Southwark,08/08/2017,New Build
Barnet,Barnet,01/01/2017,New Build
Newham,Newham,31/03/2017,New Build
Barnet,Barnet,01/10/2017,Conversion
Newham,Newham,31/03/2017,New Build
Newham,Newham,31/03/2017,Conversion
Southwark,Southwark,03/03/2017,New Build
Westminster,Westminster,02/09/2017,New Build
Croydon,Croydon,17/02/2017,Conversion
Westminster,Westminster,25/05/2017,New Build
Enfield,Enfield,30/04/2017,New Build
Westminster,Westminster,31/03/2017,New Build
Lambeth,Lambeth,19/09/2017,New Build
Newham,Newham,31/03/2017,New Build
Lambeth,Lambeth,13/02/2017,New Build
Croydon,Croydon,31/03/2017,New Build
Croydon,Croydon,23/11/2017,Conversion
Ealing,Ealing,18/05/2017,Conversion
Bromley,Bromley,21/03/2017,Conversion
Croydon,Croydon,16/02/2017,New Build
Croydon,Croydon,27/03/2017,Conversion
Southwark,Southwark,09/10/2017,New Build
Enfield,Enfield,12/07/2017,Conversion
Southwark,Southwark,10/04/2017,Conversion
Sutton,Sutton,31/03/2017,New Build
Barnet,Barnet,08/05/2017,Conversion
Westminster,Westminster,31/03/2017,Conversion
Newham,Newham,31/03/2017,New Build
Enfield,Enfield,31/03/2017,New Build
Bromley,Bromley,01/02/2017,New Build
Ealing,Ealing,01/10/2017,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,Conversion
Bromley,Bromley,28/07/2017,New Build
Southwark,Southwark,04/04/2017,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,Conversion
Kingston,Kingston upon Thames,10/02/2017,New Build
Newham,Newham,31/03/2017,New Build
Sutton,Sutton,01/06/2017,Conversion
Sutton,Sutton,01/03/2017,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,Conversion
Barnet,Barnet,03/05/2017,New Build
Richmond,Richmond upon Thames,01/11/2017,Conversion
Bromley,Bromley,14/08/2017,New Build
Lambeth,Lambeth,12/06/2017,New Build
Ealing,Ealing,10/09/2017,New Build
Newham,Newham,31/03/2017,Conversion
Croydon,Croydon,30/05/2017,New Build
Newham,Newham,31/03/2017,New Build
Croydon,Croydon,27/03/2017,New Build
Croydon,Croydon,06/03/2017,Conversion
Southwark,Southwark,06/03/2017,Conversion
Lambeth,Lambeth,07/07/2017,Conversion
Croydon,Croydon,28/03/2017,Conversion
Richmond,Richmond upon Thames,31/08/2017,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,Conversion
Croydon,Croydon,31/01/2017,New Build
Croydon,Croydon,06/10/2017,Conversion
Croydon,Croydon,27/10/2017,Conversion
Lambeth,Lambeth,31/03/2017,New Build
Croydon,Croydon,28/03/2017,Conversion
Southwark,Southwark,01/01/2017,New Build
Lambeth,Lambeth,01/06/2017,Conversion
Richmond,Richmond upon Thames,10/10/2017,Conversion
Croydon,Croydon,27/03/2017,Conversion
Kingston,Kingston upon Thames,22/09/2017,New Build
Westminster,Westminster,31/03/2017,Conversion
Newham,Newham,05/04/2017,Conversion
Croydon,Croydon,31/03/2017,New Build
Sutton,Sutton,01/11/2017,Conversion
Newham,Newham,31/03/2017,Conversion
Richmond,Richmond upon Thames,31/01/2017,New Build
Barnet,Barnet,15/08/2017,New Build
Newham,Newham,31/03/2017,New Build
Sutton,Sutton,31/10/2017,New Build
Newham,Newham,11/09/2017,New Build
Redbridge,Redbridge,18/08/2017,Conversion
Wandsworth,Wandsworth,21/04/2017,New Build
Camden,Camden,28/04/2017,Conversion
Camden,Camden,05/04/2017,Conversion
Hackney,Hackney,05/04/2017,New Build
Wandsworth,Wandsworth,31/03/2017,New Build
Camden,Camden,03/02/2017,Conversion
Camden,Camden,26/09/2017,New Build
Brent,Brent,15/05/2017,Conversion
Lewisham,Lewisham,01/05/2017,Conversion
Wandsworth,Wandsworth,01/02/2017,New Build
Lewisham,Lewisham,13/02/2017,New Build
Hackney,Hackney,21/03/2017,Conversion
Redbridge,Redbridge,30/04/2017,New Build
Havering,Havering,01/06/2017,New Build
Wandsworth,Wandsworth,31/03/2017,Conversion
Wandsworth,Wandsworth,21/11/2017,Conversion
Brent,Brent,01/01/2017,Conversion
Wandsworth,Wandsworth,09/03/2017,New Build
Hillingdon,Hillingdon,30/06/2017,New Build
City of London,City of London,30/09/2017,New Build
Merton,Merton,20/10/2017,New Build
Merton,Merton,21/12/2017,New Build
Wandsworth,Wandsworth,10/05/2017,New Build
Camden,Camden,16/06/2017,New Build
Redbridge,Redbridge,16/06/2017,Conversion
Tower Hamlets,Tower Hamlets,23/01/2017,New Build
Havering,Havering,20/06/2017,New Build
Hillingdon,Hillingdon,01/08/2017,New Build
Hackney,Hackney,19/10/2017,Conversion
Wandsworth,Wandsworth,18/08/2017,New Build
Tower Hamlets,Tower Hamlets,12/03/2017,New Build
Wandsworth,Wandsworth,31/03/2017,New Build
Wandsworth,Wandsworth,03/01/2017,Conversion
Wandsworth,Wandsworth,31/03/2017,Conversion
Hillingdon,Hillingdon,02/11/2017,Conversion
Hillingdon,Hillingdon,08/08/2017,New Build
Wandsworth,Wandsworth,22/12/2017,New Build
Hackney,Hackney,11/05/2017,New Build
Tower Hamlets,Tower Hamlets,01/12/2017,New Build
Havering,Havering,31/03/2017,New Build
Hillingdon,Hillingdon,19/05/2017,New Build
Merton,Merton,15/09/2017,New Build
Camden,Camden,01/04/2017,Conversion
Merton,Merton,08/04/2017,New Build
Wandsworth,Wandsworth,05/10/2017,Conversion
Brent,Brent,01/04/2017,Conversion
Merton,Merton,01/12/2017,Conversion
Hackney,Hackney,20/01/2017,New Build
OPDC,Ealing,10/10/2017,New Build
Wandsworth,Wandsworth,31/03/2017,New Build
Camden,Camden,15/09/2017,New Build
Redbridge,Redbridge,26/07/2017,New Build
Hackney,Hackney,06/07/2017,New Build
Camden,Camden,23/06/2017,New Build
Hackney,Hackney,03/10/2017,Conversion
Camden,Camden,07/06/2017,Conversion
Wandsworth,Wandsworth,28/11/2017,New Build
Wandsworth,Wandsworth,01/04/2017,Conversion
Hillingdon,Hillingdon,17/05/2017,New Build
Lewisham,Lewisham,05/05/2017,New Build
Redbridge,Redbridge,06/02/2017,Conversion
Hackney,Hackney,01/10/2017,New Build
Hackney,Hackney,05/12/2017,New Build
Hillingdon,Hillingdon,22/06/2017,New Build
Havering,Havering,10/07/2017,New Build
Merton,Merton,31/03/2017,New Build
Brent,Brent,29/11/2017,Conversion
Hackney,Hackney,07/02/2017,New Build
Lewisham,Lewisham,15/06/2017,Conversion
Lewisham,Lewisham,01/08/2017,New Build
Brent,Brent,01/04/2017,New Build
Camden,Camden,14/06/2017,Conversion
Tower Hamlets,Tower Hamlets,17/03/2017,Conversion
Lewisham,Lewisham,31/05/2017,Conversion
Brent,Brent,01/04/2017,Conversion
Brent,Brent,30/05/2017,New Build
Wandsworth,Wandsworth,20/01/2017,Conversion
Merton,Merton,11/10/2017,Conversion
Hackney,Hackney,03/05/2017,Conversion
Redbridge,Redbridge,08/02/2017,Conversion
Hackney,Hackney,02/11/2017,Conversion
Wandsworth,Wandsworth,03/04/2017,Conversion
Merton,Merton,31/03/2017,New Build
Brent,Brent,18/08/2017,Conversion
Wandsworth,Wandsworth,31/01/2017,Conversion
Merton,Merton,07/09/2017,Conversion
Redbridge,Redbridge,15/02/2017,New Build
Hillingdon,Hillingdon,09/10/2017,Conversion
Wandsworth,Wandsworth,08/12/2017,Conversion
Tower Hamlets,Tower Hamlets,18/09/2017,New Build
Hackney,Hackney,10/07/2017,Conversion
Merton,Merton,16/06/2017,New Build
Hackney,Hackney,07/05/2017,New Build
Hackney,Hackney,14/06/2017,Conversion
Hackney,Hackney,03/03/2017,New Build
Brent,Brent,23/02/2017,Conversion
Camden,Camden,12/01/2017,New Build
Brent,Brent,21/04/2017,New Build
Merton,Merton,01/05/2017,New Build
Havering,Havering,29/09/2017,New Build
Camden,Camden,27/02/2017,Conversion
Camden,Camden,01/05/2017,New Build
Hillingdon,Hillingdon,29/06/2017,New Build
Hackney,Hackney,14/11/2017,Conversion
Hackney,Hackney,05/01/2017,Conversion
Brent,Brent,24/02/2017,Conversion
Tower Hamlets,Tower Hamlets,10/03/2017,New Build
Redbridge,Redbridge,13/04/2017,New Build
Brent,Brent,13/09/2017,Conversion
Merton,Merton,12/07/2017,Conversion
Merton,Merton,01/04/2017,New Build
Hackney,Hackney,02/11/2017,New Build
Hillingdon,Hillingdon,21/12/2017,Conversion
Wandsworth,Wandsworth,28/07/2017,New Build
Wandsworth,Wandsworth,31/03/2017,Conversion
Havering,Havering,30/11/2017,New Build
Hackney,Hackney,18/09/2017,Conversion
Merton,Merton,07/04/2017,Conversion
Hillingdon,Hillingdon,01/02/2017,Conversion
Merton,Merton,07/04/2017,New Build
Hackney,Hackney,15/05/2017,Conversion
Wandsworth,Wandsworth,29/11/2017,New Build
Merton,Merton,05/05/2017,New Build
Camden,Camden,26/06/2017,Conversion
Hackney,Hackney,06/09/2017,Conversion
Camden,Camden,20/09/2017,New Build
Lewisham,Lewisham,15/06/2017,Conversion
Redbridge,Redbridge,11/05/2017,Conversion
Havering,Havering,20/02/2017,New Build
Wandsworth,Wandsworth,31/03/2017,Conversion
Merton,Merton,02/02/2017,Conversion
Hackney,Hackney,30/03/2017,Conversion
Hackney,Hackney,22/04/2017,New Build
Lewisham,Lewisham,30/01/2017,New Build
Wandsworth,Wandsworth,19/04/2017,New Build
Wandsworth,Wandsworth,26/04/2017,Conversion
Merton,Merton,13/06/2017,New Build
Wandsworth,Wandsworth,31/03/2017,New Build
City of London,City of London,30/09/2017,New Build
Wandsworth,Wandsworth,24/01/2017,Conversion
Brent,Brent,18/09/2017,New Build
Lewisham,Lewisham,20/04/2017,Conversion
City of London,City of London,30/09/2017,New Build
Hackney,Hackney,12/09/2017,New Build
Wandsworth,Wandsworth,31/03/2017,New Build
Hackney,Hackney,05/01/2017,Conversion
Wandsworth,Wandsworth,11/12/2017,Conversion
Merton,Merton,23/03/2017,New Build
Brent,Brent,01/04/2017,Conversion
Hackney,Hackney,07/06/2017,New Build
Redbridge,Redbridge,15/03/2017,Conversion
Lewisham,Lewisham,08/12/2017,Conversion
Camden,Camden,03/02/2017,New Build
Hillingdon,Hillingdon,02/11/2017,New Build
Hackney,Hackney,14/05/2017,New Build
Wandsworth,Wandsworth,31/03/2017,New Build
Redbridge,Redbridge,11/05/2017,New Build
Hillingdon,Hillingdon,22/11/2017,Conversion
Wandsworth,Wandsworth,09/03/2017,Conversion
Tower Hamlets,Tower Hamlets,04/10/2017,New Build
Havering,Havering,10/05/2017,New Build
Hillingdon,Hillingdon,13/03/2017,New Build
Merton,Merton,31/10/2017,New Build
Wandsworth,Wandsworth,06/02/2017,New Build
Wandsworth,Wandsworth,01/08/2017,Conversion
Hackney,Hackney,01/03/2017,Conversion
Redbridge,Redbridge,09/05/2017,Conversion
Hackney,Hackney,31/08/2017,New Build
Lewisham,Lewisham,31/03/2017,New Build
Hackney,Hackney,01/05/2017,Conversion
Hackney,Hackney,03/05/2017,Conversion
Hackney,Hackney,09/06/2017,New Build
Merton,Merton,01/04/2017,Conversion
Brent,Brent,11/07/2017,Conversion
Hillingdon,Hillingdon,16/10/2017,Conversion
Lewisham,Lewisham,08/11/2017,New Build
Hackney,Hackney,16/05/2017,Conversion
Havering,Havering,21/08/2017,New Build
Wandsworth,Wandsworth,31/03/2017,New Build
Redbridge,Redbridge,12/10/2017,Conversion
OPDC,Ealing,10/10/2017,New Build
Lewisham,Lewisham,15/05/2017,Conversion
Havering,Havering,04/08/2017,New Build
Wandsworth,Wandsworth,30/05/2017,New Build
Hillingdon,Hillingdon,30/05/2017,Conversion
Brent,Brent,01/04/2017,Conversion
Merton,Merton,31/03/2017,Conversion
Wandsworth,Wandsworth,12/12/2017,New Build
Brent,Brent,31/08/2017,New Build
Redbridge,Redbridge,08/09/2017,New Build
Tower Hamlets,Tower Hamlets,06/12/2017,New Build
Hillingdon,Hillingdon,08/11/2017,Conversion
Brent,Brent,20/12/2017,Conversion
Hackney,Hackney,15/01/2017,New Build
Brent,Brent,27/03/2017,Conversion
Wandsworth,Wandsworth,27/02/2017,Conversion
Brent,Brent,10/02/2017,Conversion
Camden,Camden,21/12/2017,New Build
Lewisham,Lewisham,23/11/2017,Conversion
Wandsworth,Wandsworth,23/01/2017,New Build
Wandsworth,Wandsworth,15/05/2017,Conversion
Camden,Camden,01/05/2017,New Build
Hillingdon,Hillingdon,01/05/2017,Conversion
Lambeth,Lambeth,28/03/2017,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/05/2017,Conversion
Sutton,Sutton,01/04/2017,New Build
Enfield,Enfield,04/08/2017,Conversion
Croydon,Croydon,04/07/2017,New Build
Bromley,Bromley,02/01/2017,New Build
Bexley,Bexley,13/06/2017,New Build
Kingston,Kingston upon Thames,01/07/2017,New Build
Lambeth,Lambeth,22/06/2017,Conversion
Enfield,Enfield,01/03/2017,Conversion
Newham,Newham,24/10/2017,Conversion
Croydon,Croydon,27/03/2017,Conversion
Newham,Newham,31/03/2017,New Build
Barnet,Barnet,01/10/2017,New Build
Ealing,Ealing,01/06/2017,Conversion
Westminster,Westminster,18/03/2017,New Build
Hammersmith & Fulham,Hammersmith and Fulham,07/03/2017,Conversion
Southwark,Southwark,03/03/2017,Conversion
Barnet,Barnet,19/07/2017,Conversion
Enfield,Enfield,28/02/2017,New Build
Southwark,Southwark,05/05/2017,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,Conversion
Croydon,Croydon,02/03/2017,Conversion
Richmond,Richmond upon Thames,01/02/2017,New Build
Croydon,Croydon,27/10/2017,New Build
Westminster,Westminster,27/01/2017,New Build
Southwark,Southwark,03/03/2017,New Build
Ealing,Ealing,10/10/2017,New Build
Bromley,Bromley,02/08/2017,New Build
Sutton,Sutton,01/12/2017,Conversion
Enfield,Enfield,25/05/2017,Conversion
Sutton,Sutton,31/03/2017,New Build
Bromley,Bromley,07/11/2017,New Build
Bromley,Bromley,18/01/2017,New Build
Sutton,Sutton,01/04/2017,Conversion
Richmond,Richmond upon Thames,01/08/2017,Conversion
Bexley,Bexley,13/10/2017,New Build
Bexley,Bexley,24/05/2017,New Build
Southwark,Southwark,03/03/2017,New Build
Lambeth,Lambeth,01/04/2017,Conversion
Barnet,Barnet,11/07/2017,Conversion
Sutton,Sutton,01/04/2017,Conversion
Bromley,Bromley,07/03/2017,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,Conversion
Barnet,Barnet,02/11/2017,New Build
Richmond,Richmond upon Thames,27/10/2017,New Build
Southwark,Southwark,07/07/2017,Conversion
Barnet,Barnet,19/12/2017,Conversion
Bromley,Bromley,09/08/2017,Conversion
Barnet,Barnet,13/02/2017,Conversion
Ealing,Ealing,01/10/2017,Conversion
Ealing,Ealing,05/03/2017,New Build
Lambeth,Lambeth,12/01/2017,Conversion
Croydon,Croydon,10/02/2017,Conversion
Bromley,Bromley,08/06/2017,New Build
Lambeth,Lambeth,02/10/2017,Conversion
Kingston,Kingston upon Thames,09/06/2017,New Build
Barnet,Barnet,16/02/2017,Conversion
Newham,Newham,15/03/2017,Conversion
Southwark,Southwark,08/08/2017,New Build
Richmond,Richmond upon Thames,01/06/2017,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,Conversion
Barnet,Barnet,21/06/2017,New Build
Newham,Newham,31/03/2017,New Build
Hammersmith & Fulham,Hammersmith and Fulham,10/02/2017,New Build
Croydon,Croydon,31/03/2017,Conversion
Bromley,Bromley,23/03/2017,New Build
Hammersmith & Fulham,Hammersmith and Fulham,23/08/2017,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/07/2017,Conversion
Lambeth,Lambeth,13/10/2017,Conversion
Lambeth,Lambeth,18/05/2017,Conversion
Sutton,Sutton,01/01/2017,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,Conversion
Bromley,Bromley,26/05/2017,New Build
Sutton,Sutton,01/09/2017,New Build
Westminster,Westminster,31/03/2017,Conversion
Newham,Newham,20/11/2017,Conversion
Croydon,Croydon,14/11/2017,New Build
Barnet,Barnet,26/06/2017,New Build
Newham,Newham,11/05/2017,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,04/08/2017,Conversion
Westminster,Westminster,27/03/2017,New Build
Bromley,Bromley,06/03/2017,Conversion
Croydon,Croydon,04/10/2017,Conversion
Newham,Newham,31/03/2017,New Build
Barnet,Barnet,08/06/2017,Conversion
Barnet,Barnet,11/11/2017,New Build
Croydon,Croydon,22/02/2017,Conversion
Barnet,Barnet,27/06/2017,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,23/08/2017,Conversion
Bromley,Bromley,17/04/2017,Conversion
Southwark,Southwark,29/05/2017,New Build
Bromley,Bromley,16/05/2017,New Build
Hammersmith & Fulham,Hammersmith and Fulham,27/03/2017,Conversion
Richmond,Richmond upon Thames,01/11/2017,New Build
Croydon,Croydon,10/10/2017,New Build
Lambeth,Lambeth,31/03/2017,New Build
Croydon,Croydon,30/03/2017,Conversion
Lambeth,Lambeth,19/10/2017,Conversion
Croydon,Croydon,28/09/2017,Conversion
Bromley,Bromley,08/09/2017,New Build
Barnet,Barnet,20/12/2017,Conversion
Croydon,Croydon,30/11/2017,New Build
Newham,Newham,26/06/2017,Conversion
Westminster,Westminster,27/03/2017,New Build
Croydon,Croydon,17/05/2017,Conversion
Southwark,Southwark,02/02/2017,New Build
Barnet,Barnet,01/09/2017,New Build
Westminster,Westminster,03/11/2017,New Build
Ealing,Ealing,15/05/2017,Conversion
Westminster,Westminster,07/03/2017,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,New Build
Westminster,Westminster,30/04/2017,Conversion
Bexley,Bexley,02/10/2017,New Build
Ealing,Ealing,10/10/2017,New Build
Sutton,Sutton,01/04/2017,New Build
Southwark,Southwark,09/10/2017,New Build
Sutton,Sutton,31/03/2017,Conversion
Croydon,Croydon,30/03/2017,Conversion
Ealing,Ealing,15/06/2017,Conversion
Richmond,Richmond upon Thames,01/11/2017,New Build
Croydon,Croydon,31/10/2017,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,Conversion
Croydon,Croydon,22/03/2017,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,Conversion
Westminster,Westminster,28/02/2017,New Build
Richmond,Richmond upon Thames,26/05/2017,New Build
Croydon,Croydon,20/07/2017,New Build
Ealing,Ealing,19/04/2017,Conversion
Barnet,Barnet,01/06/2017,New Build
Newham,Newham,31/03/2017,New Build
Southwark,Southwark,31/07/2017,Conversion
Kingston,Kingston upon Thames,03/08/2017,New Build
Bexley,Bexley,06/10/2017,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,Conversion
Ealing,Ealing,15/02/2017,New Build
Bexley,Bexley,06/04/2017,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,New Build
Westminster,Westminster,27/03/2017,New Build
Westminster,Westminster,01/10/2017,New Build
Barnet,Barnet,23/06/2017,Conversion
Croydon,Croydon,06/10/2017,Conversion
Bexley,Bexley,18/01/2017,New Build
Kingston,Kingston upon Thames,24/05/2017,New Build
Lambeth,Lambeth,25/05/2017,Conversion
Sutton,Sutton,31/12/2017,New Build
Enfield,Enfield,03/05/2017,Conversion
Barnet,Barnet,05/10/2017,Conversion
Ealing,Ealing,10/10/2017,Conversion
Lambeth,Lambeth,30/05/2017,New Build
Westminster,Westminster,23/06/2017,New Build
Kingston,Kingston upon Thames,07/04/2017,Conversion
Barnet,Barnet,23/11/2017,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,Conversion
Lambeth,Lambeth,12/05/2017,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2017,Conversion
Croydon,Croydon,01/08/2017,New Build
Barnet,Barnet,25/03/2017,Conversion
Kingston,Kingston upon Thames,25/04/2017,New Build
Barnet,Barnet,01/02/2017,Conversion
Richmond,Richmond upon Thames,24/03/2017,New Build
Southwark,Southwark,06/11/2017,New Build
Croydon,Croydon,04/10/2017,Conversion
Bromley,Bromley,10/11/2017,New Build
Bexley,Bexley,11/10/2017,New Build
Lambeth,Lambeth,30/11/2017,Conversion
Barnet,Barnet,22/10/2017,Conversion
Barnet,Barnet,01/01/2017,New Build
Lambeth,Lambeth,01/09/2017,New Build
Newham,Newham,31/03/2017,New Build
Westminster,Westminster,30/05/2017,Conversion
Ealing,Ealing,01/10/2017,New Build
Croydon,Croydon,27/03/2017,Conversion
